gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,databaseWardId,databaseWardName,databaseCountyId,databaseCountyName,databaseSubCountyId,databaseSubCountyName,countyExact,countyNormalized,subCountyExact,subCountyNormalized,classification,reason
127,TAITA TAVETA,Voi Sub County,Kaloleni  Ward,2171,Kaloleni  Ward,59,Taita Taveta,1279,Voi,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1917,Kisumu,Kisumu West Sub County,North Kisumu Ward,2172,North Kisumu Ward,93,Kisumu,1537,Kisumu West,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1918,Kisumu,Kisumu West Sub County,West Kisumu Ward,2173,West Kisumu Ward,93,Kisumu,1537,Kisumu West,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1919,Kisumu,Kisumu West Sub County,North West Kisumu Ward,2174,North West Kisumu Ward,93,Kisumu,1537,Kisumu West,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1920,Kisumu,Kisumu Central Sub County,Railways Ward,2175,Railways Ward,93,Kisumu,1536,Kisumu Central,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1921,Kisumu,Kisumu Central Sub County,Migosi Ward,2176,Migosi Ward,93,Kisumu,1536,Kisumu Central,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1998,Kisii,Nyaribari Chache  Sub County,Ibeno Ward,2177,Ibeno Ward,87,Kisii,508,Nyaribari Chache  Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
1999,Kisii,Kitutu Chache North Sub County,Monyerero Ward,2178,Monyerero Ward,87,Kisii,510,Kitutu Chache North Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2001,Kisii,Kitutu Chache North Sub County,Marani Ward,2179,Marani Ward,87,Kisii,510,Kitutu Chache North Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2002,Kisii,Kitutu Chache North Sub County,Kegogi Ward,2180,Kegogi Ward,87,Kisii,510,Kitutu Chache North Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2003,Kisii,Kitutu Chache South Sub County,Bogusero Ward,2181,Bogusero Ward,87,Kisii,485,Kitutu Chache South Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2004,Kisii,Kitutu Chache South Sub County,Bogeka Ward,2182,Bogeka Ward,87,Kisii,485,Kitutu Chache South Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2007,Kisii,Kitutu Chache South Sub County,Nyatieko Ward,2183,Nyatieko Ward,87,Kisii,485,Kitutu Chache South Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
2009,Nairobi,Westlands  Sub County,Karura Ward,2184,Karura Ward,79,Nairobi City,486,Westlands  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2010,Nairobi,Westlands  Sub County,Kangemi Ward,2185,Kangemi Ward,79,Nairobi City,486,Westlands  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2011,Nairobi,Westlands  Sub County,Mountain View Ward,2186,Mountain View Ward,79,Nairobi City,486,Westlands  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
678,TRANS NZOIA,Kwanza  Sub County,Keiyo Ward,2187,Keiyo Ward,81,Trans Nzoia,1427,Kwanza,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2014,Nairobi,Dagoretti North Sub County,Gatina Ward,2188,Gatina Ward,79,Nairobi City,487,Dagoretti North Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
780,NANDI,Mosop Sub County,Sangalo/kebulonik Ward,2189,Sangalo/kebulonik Ward,88,Nandi,462,Mosop Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
786,BARINGO,Tiaty Sub County,Tangulbei/korossi Ward,2190,Tangulbei/korossi Ward,90,Baringo,757,Tiaty East,false,true,false,false,UNRESOLVED,Authoritative SubCounty name does not normalize to the actual database SubCounty reached through Ward.sourceGid.
2023,Nairobi,Langata  Sub County,Nairobi West Ward,2191,Nairobi West Ward,79,Nairobi City,1577,Lang'ata,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2024,Nairobi,Langata  Sub County,Mugumo-ini Ward,2192,Mugumo-ini Ward,79,Nairobi City,1577,Lang'ata,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
787,BARINGO,Tiaty Sub County,Churo/amaya Ward,2193,Churo/amaya Ward,90,Baringo,757,Tiaty East,false,true,false,false,UNRESOLVED,Authoritative SubCounty name does not normalize to the actual database SubCounty reached through Ward.sourceGid.
788,BARINGO,Baringo North Sub County,Barwessa Ward,2194,Barwessa Ward,90,Baringo,1447,Baringo North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
789,BARINGO,Baringo North Sub County,Kabartonjo Ward,2195,Kabartonjo Ward,90,Baringo,1447,Baringo North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
790,BARINGO,Baringo North Sub County,Saimoi/kipsaraman Ward,2196,Saimoi/kipsaraman Ward,90,Baringo,1447,Baringo North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
791,BARINGO,Baringo North Sub County,Saimo/soi Ward,2197,Saimo/soi Ward,90,Baringo,1447,Baringo North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
792,BARINGO,Baringo North Sub County,Bartabwa Ward,2198,Bartabwa Ward,90,Baringo,1447,Baringo North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
793,BARINGO,Baringo Central Sub County,Kabarnet Ward,2199,Kabarnet Ward,90,Baringo,1446,Baringo Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2025,Nairobi,Langata  Sub County,South C Ward,2200,South C Ward,79,Nairobi City,1577,Lang'ata,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
795,BARINGO,Baringo Central Sub County,Tenges Ward,2201,Tenges Ward,90,Baringo,1446,Baringo Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
796,BARINGO,Baringo Central Sub County,Ewalel/chapchap Ward,2202,Ewalel/chapchap Ward,90,Baringo,1446,Baringo Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
797,BARINGO,Baringo Central Sub County,Kapropita Ward,2203,Kapropita Ward,90,Baringo,1446,Baringo Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
798,BARINGO,Marigat Sub County,Marigat Ward,2204,Marigat Ward,90,Baringo,1450,Marigat,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
799,BARINGO,Marigat Sub County,Iichamus Ward,2205,Iichamus Ward,90,Baringo,1450,Marigat,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
800,BARINGO,Marigat Sub County,Mochongoi Ward,2206,Mochongoi Ward,90,Baringo,1450,Marigat,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2026,Nairobi,Langata  Sub County,Nyayo Highrise Ward,2207,Nyayo Highrise Ward,79,Nairobi City,1577,Lang'ata,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2027,Nairobi,Kibra  Sub County,Laini Saba Ward,2208,Laini Saba Ward,79,Nairobi City,1576,Kibra,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
930,KAJIADO,Kajiado West Sub County,Mosiro Ward,2209,Mosiro Ward,92,Kajiado,1479,Kajiado West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
931,KAJIADO,Loitokitok Sub County,Entonet/lenkism Ward,2210,Entonet/lenkism Ward,92,Kajiado,1480,Loitokitok,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
932,KAJIADO,Loitokitok Sub County,Imbrikani/eselelnkei Ward,2211,Imbrikani/eselelnkei Ward,92,Kajiado,1480,Loitokitok,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
933,KAJIADO,Loitokitok Sub County,Kuku Ward,2212,Kuku Ward,92,Kajiado,1480,Loitokitok,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
934,KAJIADO,Loitokitok Sub County,Rombo Ward,2213,Rombo Ward,92,Kajiado,1480,Loitokitok,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2028,Nairobi,Kibra  Sub County,Lindi Ward,2214,Lindi Ward,79,Nairobi City,1576,Kibra,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
936,KERICHO,Kipkelion East Sub County,Londiani Ward,2215,Londiani Ward,56,Kericho,491,Kipkelion East Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
2029,Nairobi,Kibra  Sub County,Makina Ward,2216,Makina Ward,79,Nairobi City,1576,Kibra,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2031,Nairobi,Kibra  Sub County,Sarang'ombe Ward,2217,Sarang'ombe Ward,79,Nairobi City,1576,Kibra,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2032,Nairobi,Roysambu  Sub County,Githurai Ward,2218,Githurai Ward,79,Nairobi City,492,Roysambu  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2033,Nairobi,Roysambu  Sub County,Kahawa West,2219,Kahawa West,79,Nairobi City,492,Roysambu  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2036,Nairobi,Roysambu  Sub County,Kahawa,2220,Kahawa,79,Nairobi City,492,Roysambu  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2037,Nairobi,Kasarani  Sub County,Clay City,2221,Clay City,79,Nairobi City,1575,Kasarani,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2040,Nairobi,Kasarani  Sub County,Njiru Ward,2222,Njiru Ward,79,Nairobi City,1575,Kasarani,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2041,Nairobi,Kasarani  Sub County,Ruai Ward,2223,Ruai Ward,79,Nairobi City,1575,Kasarani,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2042,Nairobi,Ruaraka  Sub County,Babandogo,2224,Babandogo,79,Nairobi City,405,Ruaraka  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2043,Nairobi,Ruaraka  Sub County,Utalii Ward,2225,Utalii Ward,79,Nairobi City,405,Ruaraka  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2048,Nairobi,Embakasi South Sub County,Kwa Njenga Ward,2226,Kwa Njenga Ward,79,Nairobi City,407,Embakasi South Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2056,Nairobi,Embakasi North Sub County,Dandora Area Iv Ward,2227,Dandora Area Iv Ward,79,Nairobi City,533,Embakasi North Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2049,Nairobi,Embakasi South Sub County,Kwa Reuben Ward,2228,Kwa Reuben Ward,79,Nairobi City,407,Embakasi South Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2067,Nairobi,Embakasi West Sub County,Umoja I Ward,2229,Umoja I Ward,79,Nairobi City,534,Embakasi West Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2051,Nairobi,Embakasi South Sub County,Kware Ward,2230,Kware Ward,79,Nairobi City,407,Embakasi South Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2052,Nairobi,Embakasi North Sub County,Kariobangi North Ward,2231,Kariobangi North Ward,79,Nairobi City,533,Embakasi North Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2053,Nairobi,Embakasi North Sub County,Dandora Area I Ward,2232,Dandora Area I Ward,79,Nairobi City,533,Embakasi North Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2054,Nairobi,Embakasi North Sub County,Dandora Area Ii Ward,2233,Dandora Area Ii Ward,79,Nairobi City,533,Embakasi North Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2055,Nairobi,Embakasi North Sub County,Dandora Area Iii Ward,2234,Dandora Area Iii Ward,79,Nairobi City,533,Embakasi North Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2057,Nairobi,Embakasi Central Sub County,Kayole North Ward,2235,Kayole North Ward,79,Nairobi City,535,Embakasi Central Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2058,Nairobi,Embakasi Central Sub County,Kayole Central Ward,2236,Kayole Central Ward,79,Nairobi City,535,Embakasi Central Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2068,Nairobi,Embakasi West Sub County,Umoja Ii Ward,2237,Umoja Ii Ward,79,Nairobi City,534,Embakasi West Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2059,Nairobi,Embakasi Central Sub County,Kayole South Ward,2238,Kayole South Ward,79,Nairobi City,535,Embakasi Central Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2074,Nairobi,Makadara  Sub County,Makongeni Ward,2239,Makongeni Ward,79,Nairobi City,1578,Makadara,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2060,Nairobi,Embakasi Central Sub County,Komarock Ward,2240,Komarock Ward,79,Nairobi City,535,Embakasi Central Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2061,Nairobi,Embakasi Central Sub County,Matopeni/spring Valley Ward,2241,Matopeni/spring Valley Ward,79,Nairobi City,535,Embakasi Central Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2076,Nairobi,Kamukunji  Sub County,Eastleigh North Ward,2242,Eastleigh North Ward,79,Nairobi City,1574,Kamukunji,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2062,Nairobi,Embakasi East Sub County,Upper Savanna Ward,2243,Upper Savanna Ward,79,Nairobi City,509,Embakasi East Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2069,Nairobi,Embakasi West Sub County,Mowlem Ward,2244,Mowlem Ward,79,Nairobi City,534,Embakasi West Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2070,Nairobi,Embakasi West Sub County,Kariobangi South Ward,2245,Kariobangi South Ward,79,Nairobi City,534,Embakasi West Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2071,Nairobi,Makadara  Sub County,Maringo/hamza Ward,2246,Maringo/hamza Ward,79,Nairobi City,1578,Makadara,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
693,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward,2247,Nabiswa Ward,81,Trans Nzoia,1429,Kiminini,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2079,Nairobi,Kamukunji  Sub County,California Ward,2248,California Ward,79,Nairobi City,1574,Kamukunji,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2075,Nairobi,Kamukunji  Sub County,Pumwani Ward,2249,Pumwani Ward,79,Nairobi City,1574,Kamukunji,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
694,TRANS NZOIA,Cherangany Sub County,Sinyerere Ward,2250,Sinyerere Ward,81,Trans Nzoia,441,Cherangany Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
2078,Nairobi,Kamukunji  Sub County,Airbase Ward,2251,Airbase Ward,79,Nairobi City,1574,Kamukunji,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
133,GARISSA,Garissa Sub County,Iftin Ward,2252,Iftin Ward,60,Garissa,1283,Garissa,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2080,Nairobi,Starehe  Sub County,Nairobi Central Ward,2253,Nairobi Central Ward,79,Nairobi City,513,Starehe  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
146,GARISSA,Dadaab Sub County,Dertu Ward,2254,Dertu Ward,60,Garissa,1281,Dadaab,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
147,GARISSA,Dadaab Sub County,Dadaab Ward,2255,Dadaab Ward,60,Garissa,1281,Dadaab,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
148,GARISSA,Dadaab Sub County,LABISGALE Ward,2256,LABISGALE Ward,60,Garissa,1281,Dadaab,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
149,GARISSA,Dadaab Sub County,Damajale Ward,2257,Damajale Ward,60,Garissa,1281,Dadaab,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
150,GARISSA,Dadaab Sub County,Liboi Ward,2258,Liboi Ward,60,Garissa,1281,Dadaab,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
151,GARISSA,Dadaab Sub County,Abakaile Ward,2259,Abakaile Ward,60,Garissa,1281,Dadaab,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
756,NANDI,Aldai Sub County,Terik Ward,2260,Terik Ward,88,Nandi,451,Aldai Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
2081,Nairobi,Starehe  Sub County,Ngara Ward Ward,2261,Ngara Ward Ward,79,Nairobi City,513,Starehe  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2082,Nairobi,Starehe  Sub County,Pangani Ward,2262,Pangani Ward,79,Nairobi City,513,Starehe  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2083,Nairobi,Starehe  Sub County,Ziwani/kariokor,2263,Ziwani/kariokor,79,Nairobi City,513,Starehe  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2086,Nairobi,Mathare  Sub County,Hospital Ward,2264,Hospital Ward,79,Nairobi City,1579,Mathare,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2087,Nairobi,Mathare  Sub County,Mabatini Ward,2265,Mabatini Ward,79,Nairobi City,1579,Mathare,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2089,Nairobi,Mathare  Sub County,Ngei Ward,2266,Ngei Ward,79,Nairobi City,1579,Mathare,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2090,Nairobi,Mathare  Sub County,Mlango Kubwa,2267,Mlango Kubwa,79,Nairobi City,1579,Mathare,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2091,Nairobi,Mathare  Sub County,Kiamaiko Ward,2268,Kiamaiko Ward,79,Nairobi City,1579,Mathare,false,false,false,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2092,Nairobi,Westlands  Sub County,Kitisuru Ward,2269,Kitisuru Ward,79,Nairobi City,486,Westlands  Sub County,false,false,true,true,SOURCE_DB_CONTRADICTION,Authoritative county does not match the database County reached through Ward.sourceGid.
2093,Muranga,Kangema Sub County,Kanyenya-ini Ward,2270,Kanyenya-ini Ward,76,Murang'a,1390,Kangema,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2094,Muranga,Kangema Sub County,Muguru Ward,2271,Muguru Ward,76,Murang'a,1390,Kangema,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2095,Muranga,Kangema Sub County,Rwathia Ward,2272,Rwathia Ward,76,Murang'a,1390,Kangema,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2096,Muranga,Mathioya Sub County,Gitugi Ward,2273,Gitugi Ward,76,Murang'a,1391,Mathioya,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
168,WAJIR,Wajir East Sub County,Wagberi Ward,2274,Wagberi Ward,61,Wajir,1291,Wajir East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2151,Uasin Gishu,Kapseret Sub County,Ngeria Ward,2275,Ngeria Ward,78,Uasin Gishu,1431,Kapseret,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2153,Uasin Gishu,Kapseret Sub County,Langas Ward,2276,Langas Ward,78,Uasin Gishu,1431,Kapseret,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
181,WAJIR,Eldas Sub County,Eldas Ward,2277,Eldas Ward,61,Wajir,1288,Eldas,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2154,Uasin Gishu,Kesses Sub County,Racecourse Ward,2278,Racecourse Ward,78,Uasin Gishu,1432,Kesses,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2155,Uasin Gishu,Kesses Sub County,Cheptiret/kipchamo Ward,2279,Cheptiret/kipchamo Ward,78,Uasin Gishu,1432,Kesses,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2156,Uasin Gishu,Kesses Sub County,Tulwet/chiyat Ward,2280,Tulwet/chiyat Ward,78,Uasin Gishu,1432,Kesses,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2157,Uasin Gishu,Kesses Sub County,Tarakwa Ward,2281,Tarakwa Ward,78,Uasin Gishu,1432,Kesses,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
152,GARISSA,Fafi Sub County,Bura Ward,2282,Bura Ward,60,Garissa,1282,Fafi,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
2167,Narok,Transmara East Sub County,Kapsasian Ward,2283,Kapsasian Ward,80,Narok,1474,Trans Mara East,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2168,Narok,Narok North Sub County,Olposimoru Ward,2284,Olposimoru Ward,80,Narok,1471,Narok North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2169,Narok,Narok North Sub County,Olokurto Ward,2285,Olokurto Ward,80,Narok,1471,Narok North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2170,Narok,Narok North Sub County,Narok Town Ward,2286,Narok Town Ward,80,Narok,1471,Narok North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
2171,Narok,Narok North Sub County,Nkareta Ward,2287,Nkareta Ward,80,Narok,1471,Narok North,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
182,WAJIR,Eldas Sub County,Della Ward,2288,Della Ward,61,Wajir,1288,Eldas,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
186,WAJIR,Wajir South Sub County,Dadaja bulla Ward,2289,Dadaja bulla Ward,61,Wajir,1293,Wajir South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
187,WAJIR,Wajir South Sub County,Habasswein Ward,2290,Habasswein Ward,61,Wajir,1293,Wajir South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
188,WAJIR,Wajir South Sub County,Lagboghoi south Ward,2291,Lagboghoi south Ward,61,Wajir,1293,Wajir South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
