gid,wardName,authoritativeCounty,authoritativeSubcounty,canonicalCountyCode,canonicalSubcountyCode,canonicalSubcountyName,prismaWardId,prismaWardName,prismaCountyId,prismaCountyName,prismaSubcountyId,prismaSubcountyName,expectedPrismaSubcountyId,expectedPrismaSubcountyName,ownership,resolutionType,note
792,Bartabwa Ward,BARINGO,Baringo North Sub County,030,3002,Baringo North,2198,Bartabwa Ward,90,Baringo,532,Baringo North Sub County,1447,Baringo North,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1447 (Baringo North) but found 532 (Baringo North Sub County).
793,Kabarnet Ward,BARINGO,Baringo Central Sub County,030,3001,Baringo Central,2199,Kabarnet Ward,90,Baringo,526,Baringo Central Sub County,1446,Baringo Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1446 (Baringo Central) but found 526 (Baringo Central Sub County).
2025,South C Ward,Nairobi,Langata  Sub County,047,4706,Lang'ata,2200,South C Ward,79,Nairobi City,525,Langata  Sub County,1577,Lang'ata,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1577 (Lang'ata) but found 525 (Langata  Sub County).
795,Tenges Ward,BARINGO,Baringo Central Sub County,030,3001,Baringo Central,2201,Tenges Ward,90,Baringo,526,Baringo Central Sub County,1446,Baringo Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1446 (Baringo Central) but found 526 (Baringo Central Sub County).
796,Ewalel/chapchap Ward,BARINGO,Baringo Central Sub County,030,3001,Baringo Central,2202,Ewalel/chapchap Ward,90,Baringo,526,Baringo Central Sub County,1446,Baringo Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1446 (Baringo Central) but found 526 (Baringo Central Sub County).
797,Kapropita Ward,BARINGO,Baringo Central Sub County,030,3001,Baringo Central,2203,Kapropita Ward,90,Baringo,526,Baringo Central Sub County,1446,Baringo Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1446 (Baringo Central) but found 526 (Baringo Central Sub County).
798,Marigat Ward,BARINGO,Marigat Sub County,030,3005,Marigat,2204,Marigat Ward,90,Baringo,527,Marigat Sub County,1450,Marigat,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1450 (Marigat) but found 527 (Marigat Sub County).
799,Iichamus Ward,BARINGO,Marigat Sub County,030,3005,Marigat,2205,Iichamus Ward,90,Baringo,527,Marigat Sub County,1450,Marigat,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1450 (Marigat) but found 527 (Marigat Sub County).
800,Mochongoi Ward,BARINGO,Marigat Sub County,030,3005,Marigat,2206,Mochongoi Ward,90,Baringo,527,Marigat Sub County,1450,Marigat,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1450 (Marigat) but found 527 (Marigat Sub County).
2026,Nyayo Highrise Ward,Nairobi,Langata  Sub County,047,4706,Lang'ata,2207,Nyayo Highrise Ward,79,Nairobi City,525,Langata  Sub County,1577,Lang'ata,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1577 (Lang'ata) but found 525 (Langata  Sub County).
2027,Laini Saba Ward,Nairobi,Kibra  Sub County,047,4705,Kibra,2208,Laini Saba Ward,79,Nairobi City,490,Kibra  Sub County,1576,Kibra,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1576 (Kibra) but found 490 (Kibra  Sub County).
930,Mosiro Ward,KAJIADO,Kajiado West Sub County,034,3404,Kajiado West,2209,Mosiro Ward,92,Kajiado,470,Kajiado West Sub County,1479,Kajiado West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1479 (Kajiado West) but found 470 (Kajiado West Sub County).
931,Entonet/lenkism Ward,KAJIADO,Loitokitok Sub County,034,3405,Loitokitok,2210,Entonet/lenkism Ward,92,Kajiado,528,Loitokitok Sub County,1480,Loitokitok,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1480 (Loitokitok) but found 528 (Loitokitok Sub County).
932,Imbrikani/eselelnkei Ward,KAJIADO,Loitokitok Sub County,034,3405,Loitokitok,2211,Imbrikani/eselelnkei Ward,92,Kajiado,528,Loitokitok Sub County,1480,Loitokitok,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1480 (Loitokitok) but found 528 (Loitokitok Sub County).
933,Kuku Ward,KAJIADO,Loitokitok Sub County,034,3405,Loitokitok,2212,Kuku Ward,92,Kajiado,528,Loitokitok Sub County,1480,Loitokitok,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1480 (Loitokitok) but found 528 (Loitokitok Sub County).
934,Rombo Ward,KAJIADO,Loitokitok Sub County,034,3405,Loitokitok,2213,Rombo Ward,92,Kajiado,528,Loitokitok Sub County,1480,Loitokitok,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1480 (Loitokitok) but found 528 (Loitokitok Sub County).
2028,Lindi Ward,Nairobi,Kibra  Sub County,047,4705,Kibra,2214,Lindi Ward,79,Nairobi City,490,Kibra  Sub County,1576,Kibra,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1576 (Kibra) but found 490 (Kibra  Sub County).
936,Londiani Ward,KERICHO,Kipkelion East Sub County,,,,2215,Londiani Ward,56,Kericho,491,Kipkelion East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2029,Makina Ward,Nairobi,Kibra  Sub County,047,4705,Kibra,2216,Makina Ward,79,Nairobi City,490,Kibra  Sub County,1576,Kibra,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1576 (Kibra) but found 490 (Kibra  Sub County).
2031,Sarang'ombe Ward,Nairobi,Kibra  Sub County,047,4705,Kibra,2217,Sarang'ombe Ward,79,Nairobi City,490,Kibra  Sub County,1576,Kibra,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1576 (Kibra) but found 490 (Kibra  Sub County).
2032,Githurai Ward,Nairobi,Roysambu  Sub County,,,,2218,Githurai Ward,79,Nairobi City,492,Roysambu  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2033,Kahawa West,Nairobi,Roysambu  Sub County,,,,2219,Kahawa West,79,Nairobi City,492,Roysambu  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2036,Kahawa,Nairobi,Roysambu  Sub County,,,,2220,Kahawa,79,Nairobi City,492,Roysambu  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2037,Clay City,Nairobi,Kasarani  Sub County,047,4704,Kasarani,2221,Clay City,79,Nairobi City,493,Kasarani  Sub County,1575,Kasarani,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1575 (Kasarani) but found 493 (Kasarani  Sub County).
2040,Njiru Ward,Nairobi,Kasarani  Sub County,047,4704,Kasarani,2222,Njiru Ward,79,Nairobi City,493,Kasarani  Sub County,1575,Kasarani,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1575 (Kasarani) but found 493 (Kasarani  Sub County).
2041,Ruai Ward,Nairobi,Kasarani  Sub County,047,4704,Kasarani,2223,Ruai Ward,79,Nairobi City,493,Kasarani  Sub County,1575,Kasarani,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1575 (Kasarani) but found 493 (Kasarani  Sub County).
2042,Babandogo,Nairobi,Ruaraka  Sub County,,,,2224,Babandogo,79,Nairobi City,405,Ruaraka  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2043,Utalii Ward,Nairobi,Ruaraka  Sub County,,,,2225,Utalii Ward,79,Nairobi City,405,Ruaraka  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2048,Kwa Njenga Ward,Nairobi,Embakasi South Sub County,,,,2226,Kwa Njenga Ward,79,Nairobi City,407,Embakasi South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2056,Dandora Area Iv Ward,Nairobi,Embakasi North Sub County,,,,2227,Dandora Area Iv Ward,79,Nairobi City,533,Embakasi North Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2049,Kwa Reuben Ward,Nairobi,Embakasi South Sub County,,,,2228,Kwa Reuben Ward,79,Nairobi City,407,Embakasi South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2067,Umoja I Ward,Nairobi,Embakasi West Sub County,,,,2229,Umoja I Ward,79,Nairobi City,534,Embakasi West Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2051,Kware Ward,Nairobi,Embakasi South Sub County,,,,2230,Kware Ward,79,Nairobi City,407,Embakasi South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2052,Kariobangi North Ward,Nairobi,Embakasi North Sub County,,,,2231,Kariobangi North Ward,79,Nairobi City,533,Embakasi North Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2053,Dandora Area I Ward,Nairobi,Embakasi North Sub County,,,,2232,Dandora Area I Ward,79,Nairobi City,533,Embakasi North Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2054,Dandora Area Ii Ward,Nairobi,Embakasi North Sub County,,,,2233,Dandora Area Ii Ward,79,Nairobi City,533,Embakasi North Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2055,Dandora Area Iii Ward,Nairobi,Embakasi North Sub County,,,,2234,Dandora Area Iii Ward,79,Nairobi City,533,Embakasi North Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2057,Kayole North Ward,Nairobi,Embakasi Central Sub County,,,,2235,Kayole North Ward,79,Nairobi City,535,Embakasi Central Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2058,Kayole Central Ward,Nairobi,Embakasi Central Sub County,,,,2236,Kayole Central Ward,79,Nairobi City,535,Embakasi Central Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2068,Umoja Ii Ward,Nairobi,Embakasi West Sub County,,,,2237,Umoja Ii Ward,79,Nairobi City,534,Embakasi West Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2059,Kayole South Ward,Nairobi,Embakasi Central Sub County,,,,2238,Kayole South Ward,79,Nairobi City,535,Embakasi Central Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2074,Makongeni Ward,Nairobi,Makadara  Sub County,047,4707,Makadara,2239,Makongeni Ward,79,Nairobi City,511,Makadara  Sub County,1578,Makadara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1578 (Makadara) but found 511 (Makadara  Sub County).
2060,Komarock Ward,Nairobi,Embakasi Central Sub County,,,,2240,Komarock Ward,79,Nairobi City,535,Embakasi Central Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2061,Matopeni/spring Valley Ward,Nairobi,Embakasi Central Sub County,,,,2241,Matopeni/spring Valley Ward,79,Nairobi City,535,Embakasi Central Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2076,Eastleigh North Ward,Nairobi,Kamukunji  Sub County,047,4703,Kamukunji,2242,Eastleigh North Ward,79,Nairobi City,512,Kamukunji  Sub County,1574,Kamukunji,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1574 (Kamukunji) but found 512 (Kamukunji  Sub County).
2062,Upper Savanna Ward,Nairobi,Embakasi East Sub County,,,,2243,Upper Savanna Ward,79,Nairobi City,509,Embakasi East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2069,Mowlem Ward,Nairobi,Embakasi West Sub County,,,,2244,Mowlem Ward,79,Nairobi City,534,Embakasi West Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2070,Kariobangi South Ward,Nairobi,Embakasi West Sub County,,,,2245,Kariobangi South Ward,79,Nairobi City,534,Embakasi West Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2071,Maringo/hamza Ward,Nairobi,Makadara  Sub County,047,4707,Makadara,2246,Maringo/hamza Ward,79,Nairobi City,511,Makadara  Sub County,1578,Makadara,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1578 (Makadara) but found 511 (Makadara  Sub County).
693,Nabiswa Ward,TRANS NZOIA,Kiminini  Sub County,026,2605,Kiminini,2247,Nabiswa Ward,81,Trans Nzoia,432,Kiminini  Sub County,1429,Kiminini,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1429 (Kiminini) but found 432 (Kiminini  Sub County).
2079,California Ward,Nairobi,Kamukunji  Sub County,047,4703,Kamukunji,2248,California Ward,79,Nairobi City,512,Kamukunji  Sub County,1574,Kamukunji,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1574 (Kamukunji) but found 512 (Kamukunji  Sub County).
2075,Pumwani Ward,Nairobi,Kamukunji  Sub County,047,4703,Kamukunji,2249,Pumwani Ward,79,Nairobi City,512,Kamukunji  Sub County,1574,Kamukunji,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1574 (Kamukunji) but found 512 (Kamukunji  Sub County).
694,Sinyerere Ward,TRANS NZOIA,Cherangany Sub County,,,,2250,Sinyerere Ward,81,Trans Nzoia,441,Cherangany Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2078,Airbase Ward,Nairobi,Kamukunji  Sub County,047,4703,Kamukunji,2251,Airbase Ward,79,Nairobi City,512,Kamukunji  Sub County,1574,Kamukunji,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1574 (Kamukunji) but found 512 (Kamukunji  Sub County).
133,Iftin Ward,GARISSA,Garissa Sub County,007,0704,Garissa,2252,Iftin Ward,60,Garissa,1283,Garissa,1283,Garissa,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2080,Nairobi Central Ward,Nairobi,Starehe  Sub County,,,,2253,Nairobi Central Ward,79,Nairobi City,513,Starehe  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
146,Dertu Ward,GARISSA,Dadaab Sub County,007,0702,Dadaab,2254,Dertu Ward,60,Garissa,536,Dadaab Sub County,1281,Dadaab,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1281 (Dadaab) but found 536 (Dadaab Sub County).
147,Dadaab Ward,GARISSA,Dadaab Sub County,007,0702,Dadaab,2255,Dadaab Ward,60,Garissa,536,Dadaab Sub County,1281,Dadaab,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1281 (Dadaab) but found 536 (Dadaab Sub County).
148,LABISGALE Ward,GARISSA,Dadaab Sub County,007,0702,Dadaab,2256,LABISGALE Ward,60,Garissa,536,Dadaab Sub County,1281,Dadaab,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1281 (Dadaab) but found 536 (Dadaab Sub County).
149,Damajale Ward,GARISSA,Dadaab Sub County,007,0702,Dadaab,2257,Damajale Ward,60,Garissa,536,Dadaab Sub County,1281,Dadaab,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1281 (Dadaab) but found 536 (Dadaab Sub County).
150,Liboi Ward,GARISSA,Dadaab Sub County,007,0702,Dadaab,2258,Liboi Ward,60,Garissa,536,Dadaab Sub County,1281,Dadaab,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1281 (Dadaab) but found 536 (Dadaab Sub County).
151,Abakaile Ward,GARISSA,Dadaab Sub County,007,0702,Dadaab,2259,Abakaile Ward,60,Garissa,536,Dadaab Sub County,1281,Dadaab,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1281 (Dadaab) but found 536 (Dadaab Sub County).
756,Terik Ward,NANDI,Aldai Sub County,,,,2260,Terik Ward,88,Nandi,451,Aldai Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2081,Ngara Ward Ward,Nairobi,Starehe  Sub County,,,,2261,Ngara Ward Ward,79,Nairobi City,513,Starehe  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2082,Pangani Ward,Nairobi,Starehe  Sub County,,,,2262,Pangani Ward,79,Nairobi City,513,Starehe  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2083,Ziwani/kariokor,Nairobi,Starehe  Sub County,,,,2263,Ziwani/kariokor,79,Nairobi City,513,Starehe  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2086,Hospital Ward,Nairobi,Mathare  Sub County,047,4708,Mathare,2264,Hospital Ward,79,Nairobi City,514,Mathare  Sub County,1579,Mathare,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1579 (Mathare) but found 514 (Mathare  Sub County).
2087,Mabatini Ward,Nairobi,Mathare  Sub County,047,4708,Mathare,2265,Mabatini Ward,79,Nairobi City,514,Mathare  Sub County,1579,Mathare,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1579 (Mathare) but found 514 (Mathare  Sub County).
2089,Ngei Ward,Nairobi,Mathare  Sub County,047,4708,Mathare,2266,Ngei Ward,79,Nairobi City,514,Mathare  Sub County,1579,Mathare,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1579 (Mathare) but found 514 (Mathare  Sub County).
2090,Mlango Kubwa,Nairobi,Mathare  Sub County,047,4708,Mathare,2267,Mlango Kubwa,79,Nairobi City,514,Mathare  Sub County,1579,Mathare,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1579 (Mathare) but found 514 (Mathare  Sub County).
2091,Kiamaiko Ward,Nairobi,Mathare  Sub County,047,4708,Mathare,2268,Kiamaiko Ward,79,Nairobi City,514,Mathare  Sub County,1579,Mathare,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1579 (Mathare) but found 514 (Mathare  Sub County).
2092,Kitisuru Ward,Nairobi,Westlands  Sub County,,,,2269,Kitisuru Ward,79,Nairobi City,486,Westlands  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2093,Kanyenya-ini Ward,Muranga,Kangema Sub County,021,2102,Kangema,2270,Kanyenya-ini Ward,76,Murang'a,537,Kangema Sub County,1390,Kangema,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1390 (Kangema) but found 537 (Kangema Sub County).
2094,Muguru Ward,Muranga,Kangema Sub County,021,2102,Kangema,2271,Muguru Ward,76,Murang'a,537,Kangema Sub County,1390,Kangema,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1390 (Kangema) but found 537 (Kangema Sub County).
2095,Rwathia Ward,Muranga,Kangema Sub County,021,2102,Kangema,2272,Rwathia Ward,76,Murang'a,537,Kangema Sub County,1390,Kangema,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1390 (Kangema) but found 537 (Kangema Sub County).
2096,Gitugi Ward,Muranga,Mathioya Sub County,021,2103,Mathioya,2273,Gitugi Ward,76,Murang'a,1391,Mathioya,1391,Mathioya,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
168,Wagberi Ward,WAJIR,Wajir East Sub County,008,0805,Wajir East,2274,Wagberi Ward,61,Wajir,1291,Wajir East,1291,Wajir East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2151,Ngeria Ward,Uasin Gishu,Kapseret Sub County,027,2702,Kapseret,2275,Ngeria Ward,78,Uasin Gishu,410,Kapseret Sub County,1431,Kapseret,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1431 (Kapseret) but found 410 (Kapseret Sub County).
2153,Langas Ward,Uasin Gishu,Kapseret Sub County,027,2702,Kapseret,2276,Langas Ward,78,Uasin Gishu,410,Kapseret Sub County,1431,Kapseret,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1431 (Kapseret) but found 410 (Kapseret Sub County).
181,Eldas Ward,WAJIR,Eldas Sub County,008,0802,Eldas,2277,Eldas Ward,61,Wajir,1288,Eldas,1288,Eldas,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2154,Racecourse Ward,Uasin Gishu,Kesses Sub County,027,2703,Kesses,2278,Racecourse Ward,78,Uasin Gishu,538,Kesses Sub County,1432,Kesses,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1432 (Kesses) but found 538 (Kesses Sub County).
2155,Cheptiret/kipchamo Ward,Uasin Gishu,Kesses Sub County,027,2703,Kesses,2279,Cheptiret/kipchamo Ward,78,Uasin Gishu,538,Kesses Sub County,1432,Kesses,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1432 (Kesses) but found 538 (Kesses Sub County).
2156,Tulwet/chiyat Ward,Uasin Gishu,Kesses Sub County,027,2703,Kesses,2280,Tulwet/chiyat Ward,78,Uasin Gishu,538,Kesses Sub County,1432,Kesses,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1432 (Kesses) but found 538 (Kesses Sub County).
2157,Tarakwa Ward,Uasin Gishu,Kesses Sub County,027,2703,Kesses,2281,Tarakwa Ward,78,Uasin Gishu,538,Kesses Sub County,1432,Kesses,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1432 (Kesses) but found 538 (Kesses Sub County).
152,Bura Ward,GARISSA,Fafi Sub County,007,0703,Fafi,2282,Bura Ward,60,Garissa,1282,Fafi,1282,Fafi,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2167,Kapsasian Ward,Narok,Transmara East Sub County,033,3305,Trans Mara East,2283,Kapsasian Ward,80,Narok,515,Transmara East Sub County,1474,Trans Mara East,WRONG_SUBCOUNTY,ALIAS,Expected Prisma SubCounty 1474 (Trans Mara East) but found 515 (Transmara East Sub County).
2168,Olposimoru Ward,Narok,Narok North Sub County,033,3302,Narok North,2284,Olposimoru Ward,80,Narok,416,Narok North Sub County,1471,Narok North,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1471 (Narok North) but found 416 (Narok North Sub County).
2169,Olokurto Ward,Narok,Narok North Sub County,033,3302,Narok North,2285,Olokurto Ward,80,Narok,416,Narok North Sub County,1471,Narok North,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1471 (Narok North) but found 416 (Narok North Sub County).
2170,Narok Town Ward,Narok,Narok North Sub County,033,3302,Narok North,2286,Narok Town Ward,80,Narok,416,Narok North Sub County,1471,Narok North,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1471 (Narok North) but found 416 (Narok North Sub County).
2171,Nkareta Ward,Narok,Narok North Sub County,033,3302,Narok North,2287,Nkareta Ward,80,Narok,416,Narok North Sub County,1471,Narok North,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1471 (Narok North) but found 416 (Narok North Sub County).
182,Della Ward,WAJIR,Eldas Sub County,008,0802,Eldas,2288,Della Ward,61,Wajir,1288,Eldas,1288,Eldas,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
186,Dadaja bulla Ward,WAJIR,Wajir South Sub County,008,0807,Wajir South,2289,Dadaja bulla Ward,61,Wajir,1293,Wajir South,1293,Wajir South,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
187,Habasswein Ward,WAJIR,Wajir South Sub County,008,0807,Wajir South,2290,Habasswein Ward,61,Wajir,1293,Wajir South,1293,Wajir South,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
188,Lagboghoi south Ward,WAJIR,Wajir South Sub County,008,0807,Wajir South,2291,Lagboghoi south Ward,61,Wajir,1293,Wajir South,1293,Wajir South,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2205,Uthiru Ward,Kiambu,Kabete Sub County,022,2205,Kabete,2292,Uthiru Ward,82,Kiambu,431,Kabete Sub County,1401,Kabete,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1401 (Kabete) but found 431 (Kabete Sub County).
2206,Karai,Kiambu,Kikuyu Sub County,022,2208,Kikuyu,2293,Karai,82,Kiambu,539,Kikuyu Sub County,1404,Kikuyu,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1404 (Kikuyu) but found 539 (Kikuyu Sub County).
2207,Nachu Ward,Kiambu,Kikuyu Sub County,022,2208,Kikuyu,2294,Nachu Ward,82,Kiambu,539,Kikuyu Sub County,1404,Kikuyu,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1404 (Kikuyu) but found 539 (Kikuyu Sub County).
2208,Sigona Ward,Kiambu,Kikuyu Sub County,022,2208,Kikuyu,2295,Sigona Ward,82,Kiambu,539,Kikuyu Sub County,1404,Kikuyu,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1404 (Kikuyu) but found 539 (Kikuyu Sub County).
2209,Kikuyu Ward,Kiambu,Kikuyu Sub County,022,2208,Kikuyu,2296,Kikuyu Ward,82,Kiambu,539,Kikuyu Sub County,1404,Kikuyu,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1404 (Kikuyu) but found 539 (Kikuyu Sub County).
2210,Kinoo,Kiambu,Kikuyu Sub County,022,2208,Kikuyu,2297,Kinoo,82,Kiambu,539,Kikuyu Sub County,1404,Kikuyu,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1404 (Kikuyu) but found 539 (Kikuyu Sub County).
2211,Bibirioni Ward,Kiambu,Limuru Sub County,022,2210,Limuru,2298,Bibirioni Ward,82,Kiambu,540,Limuru Sub County,1406,Limuru,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1406 (Limuru) but found 540 (Limuru Sub County).
2212,Limuru Central Ward,Kiambu,Limuru Sub County,022,2210,Limuru,2299,Limuru Central Ward,82,Kiambu,540,Limuru Sub County,1406,Limuru,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1406 (Limuru) but found 540 (Limuru Sub County).
2213,Ndeiya Ward,Kiambu,Limuru Sub County,022,2210,Limuru,2300,Ndeiya Ward,82,Kiambu,540,Limuru Sub County,1406,Limuru,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1406 (Limuru) but found 540 (Limuru Sub County).
